0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
-0.01724,-0.38392,-0.11126,0.19669,0.21832,0.54668,-0.057858,-0.018926,0.0033796,0.44786,0.47949,0.16344,-0.47084,-0.41352,-0.30565,-0.23914,-0.80177,-0.81569,-0.30551,-0.56655,0.72472,0.71823,0.24684,0.39379,9.7925,0.62847
-0.030293,-0.42474,-0.025144,0.056236,0.38135,0.41988,0.097467,-0.22075,0.0035148,0.32052,0.27199,0.17033,-0.41244,-0.39352,-0.19804,0.058534,-0.74918,-0.77974,-0.51288,-0.41542,0.52005,0.84679,0.6067,0.30146,8.8973,0.55019
-0.041678,-0.25266,0.090978,-0.037446,0.34958,0.11518,-0.070025,0.14248,0.0033796,0.33052,0.14803,0.13086,-0.41244,-0.2974,-0.0056777,-0.1925,-0.80245,-0.75486,-0.36716,-0.4315,0.7427,0.73512,0.24279,0.4384,1.0143,0.51505
-0.0089517,-0.26523,-0.085976,0.17979,0.16033,0.25793,0.054344,-0.057318,0.0031092,0.27091,0.3043,0.030822,-0.32471,-0.22549,-0.25577,-0.083813,-0.38108,-0.56601,-0.084895,-0.28645,0.31592,0.5944,0.16546,0.050829,0.97346,0.39365
-0.0087986,-0.23062,0.23738,0.024333,0.12221,0.31876,-0.057993,-0.22062,0.0033796,0.084489,0.21886,0.18331,-0.14492,-0.14505,-0.089356,-0.0021629,-0.21359,-0.12734,-0.11842,-0.15397,0.1487,0.21359,0.083138,0.33241,3.2948,0.31619
-0.018346,0.027307,0.017979,0.22832,0.1556,-0.060156,-0.070025,0.0010815,0.0031092,-0.071241,0.13221,-0.011491,0.12694,0.11477,-0.10369,-0.12667,-0.19737,-0.23819,-0.20899,-0.27145,0.19845,0.077189,0.2094,0.14465,0.85093,-0.15505
0.014568,0.082867,0.14708,0.010679,-0.10247,0.040555,-0.055155,-0.094898,0.0032444,-0.21197,-0.045827,0.19953,0.17939,0.16628,0.049747,-0.080163,0.078812,0.2705,-0.16925,-0.1702,-0.053397,-0.19264,0.14492,0.1679,3.8734,-0.24455
0.018942,0.1045,0.19466,0.10477,-0.19277,-0.075432,-0.087058,-0.12707,0.0035148,-0.2536,0.13032,-0.0031092,0.22941,0.2951,-0.028388,0.03677,0.39568,0.47855,0.16763,0.16979,-0.32674,-0.32904,-0.067186,-0.079488,6.1437,-0.20669
0.0080157,0.16709,0.079352,0.18615,-0.10206,-0.27226,-0.11288,0.084354,0.0032444,-0.29159,-0.17709,-0.023792,0.40582,0.45408,0.073269,-0.060021,0.45286,0.28267,0.239,-0.0036499,-0.30227,-0.44894,-0.3485,-0.041772,-6.1879,-0.59575
0.010858,0.073134,0.26618,0.06678,-0.10139,0.060021,-0.060832,-0.2824,0.0032444,-0.44867,-0.2632,-0.0098684,0.55614,0.35283,0.23184,0.17614,0.63712,0.81975,0.21278,0.50694,-0.55087,-0.7112,-0.10085,-0.30903,-7.0695,-0.59629
0.010705,0.094358,0.2878,0.27037,-0.032038,-0.052045,-0.24928,-0.22995,0.0032444,-0.41663,-0.49626,-0.13261,0.57412,0.51099,0.31322,0.098143,0.57669,0.66524,0.32079,0.48558,-0.45759,-0.71431,-0.32795,-0.38095,0.20422,-0.72985
0.021018,0.18331,0.35621,0.37486,-0.23292,-0.17357,-0.22292,-0.16195,0.0033796,-0.29524,-0.3608,-0.25117,0.50004,0.38203,0.23927,0.1806,0.69376,0.5387,0.48612,0.62536,-0.50977,-0.55141,-0.50018,-0.53952,-0.85093,-0.67835
0.019776,0.21737,0.47179,0.31646,-0.23995,-0.20048,-0.18507,-0.32174,0.0031092,-0.36445,-0.43353,-0.22413,0.30822,0.30322,0.32687,0.32836,0.70985,0.7135,0.67321,0.96926,-0.59562,-0.56398,-0.68173,-0.67889,13.043,-0.36675
0.020678,0.12423,0.39271,0.39703,-0.19358,-0.075702,-0.34255,-0.31146,0.0032444,-0.17412,-0.76824,-0.30659,0.35364,0.28821,0.46341,0.23049,0.50356,0.43137,0.52262,0.73499,-0.38392,-0.51424,-0.45084,-0.7823,-0.95644,-0.4507
0.001872,0.067591,0.41528,0.37446,0.001487,0.023522,-0.20102,-0.43921,0.0033796,-0.2098,-0.59251,-0.35621,0.45759,0.19277,0.41434,0.38554,0.40312,0.30065,0.4607,1.1576,-0.32228,-0.31552,-0.54317,-0.73945,10.756,-0.50815
-0.010007,-0.13978,0.44272,0.34174,0.064347,0.13599,-0.2532,-0.28294,0.0032444,-0.082056,-0.62265,-0.27875,0.21062,0.10801,0.41677,0.33187,0.51775,0.41447,0.6624,0.82502,-0.37824,-0.49031,-0.58021,-0.81664,-2.5017,-0.25468
-0.0011573,-0.146,0.17466,0.31822,0.04096,0.0083813,-0.13207,-0.22413,0.0032444,0.045421,-0.292,-0.27077,0.076514,0.075838,0.22292,0.18642,0.34391,0.23049,0.60197,0.83043,-0.3097,-0.14424,-0.63631,-0.72161,-8.5807,-0.12058
-0.0030804,-0.0074351,0.14843,0.070701,0.035418,0.08165,0.0060832,-0.1045,0.0031092,0.020548,-0.29808,-0.15208,0.0091924,-0.064347,0.23265,0.17912,0.24847,0.11937,0.39122,0.68011,-0.17209,-0.023251,-0.37027,-0.48706,4.8911,0.014194
-0.0087986,-0.0040555,-0.034742,-0.068943,0.049612,0.097332,-0.0024333,0.12234,0.0032444,0.030822,-0.15154,-0.026361,-0.05529,-0.013518,0.045557,0.047584,0.12896,0.075973,0.012572,0.31903,-0.11315,-0.21251,-0.056912,-0.32484,6.7938,0.027172
-0.003676,-0.066375,-0.22819,-0.095439,0.10598,0.022846,0.097467,0.04069,0.0033796,0.056236,0.2486,0.16114,0.027172,-0.0022981,-0.10098,-0.14721,-0.0087869,0.15843,0.13775,-0.012978,0.083002,-0.070836,-0.045151,0.064212,3.2607,0.016087
-0.015351,-0.035823,-0.22238,-0.18858,0.1318,0.11964,0.1775,0.093141,0.0033796,0.080704,0.4899,0.23089,-0.17263,-0.10085,-0.31727,-0.12464,0.072593,0.073269,-0.12991,-0.11815,-0.10923,-0.084625,0.05556,0.18223,-0.057863,0.22819
-0.007352,-0.090708,-0.41082,-0.43583,0.09233,0.12031,0.23535,0.44367,0.0032444,0.156,0.58588,0.28889,-0.23184,-0.12586,-0.37378,-0.33093,-0.060427,-0.030822,-0.21075,-0.57385,0.090167,0.010679,0.26117,0.34796,-5.2315,0.24941
-0.014653,-0.15925,-0.68457,-0.52167,0.20778,0.024333,0.45759,0.49274,0.0032444,0.16736,0.66767,0.40325,-0.26618,-0.15789,-0.35499,-0.36134,-0.28686,-0.033255,-0.47747,-0.5556,0.25685,0.23008,0.42096,0.61116,-2.1239,0.41109
-0.031518,-0.07354,-0.61779,-0.52951,0.31227,0.20561,0.38568,0.48869,0.0033796,0.22684,0.75175,0.52329,-0.38825,-0.24428,-0.51653,-0.40839,-0.36783,-0.33931,-0.47922,-0.74702,0.31119,0.19547,0.54736,0.56398,1.2628,0.45016
-0.026004,-0.31498,-0.63617,-0.5606,0.26077,0.33309,0.3823,0.48517,0.0035148,0.41285,0.98048,0.40312,-0.50356,-0.34661,-0.61643,-0.44354,-0.38433,-0.2805,-0.4534,-0.80542,0.26983,0.33985,0.38622,0.75594,-3.1688,0.60292
-0.020201,-0.24373,-0.66402,-0.58845,0.30538,0.15195,0.42772,0.37662,0.0032444,0.3627,0.86693,0.47666,-0.59021,-0.42177,-0.54736,-0.34282,-0.52857,-0.46543,-0.45219,-0.73418,0.48544,0.48504,0.50531,0.6751,-5.5582,0.77946
-0.041763,-0.078136,-0.56277,-0.40176,0.32593,0.21007,0.3554,0.52802,0.0033796,0.43164,0.65172,0.38446,-0.59075,-0.46949,-0.40825,-0.35215,-0.65131,-0.54668,-0.61197,-0.84043,0.52938,0.58872,0.56506,0.59494,1.3717,0.7354
-0.015504,-0.35513,-0.46881,-0.32701,0.22346,0.28105,0.29605,0.36256,0.0033796,0.59994,0.71647,0.22521,-0.59697,-0.47909,-0.42812,-0.28442,-0.80312,-0.56155,-0.42258,-0.52329,0.64861,0.72566,0.44326,0.43705,-11.647,0.73215
-0.026004,-0.30376,-0.34472,-0.30213,0.2774,0.25482,0.29321,0.060427,0.0033796,0.42839,0.41461,0.20196,-0.68659,-0.58318,-0.2436,-0.11301,-0.58521,-0.81083,-0.29902,-0.41704,0.48747,0.72688,0.22589,0.4069,1.2798,0.93776
-0.032846,-0.12329,-0.22927,-0.19574,0.37554,0.19642,0.049883,0.25955,0.0033796,0.47517,0.3846,0.15587,-0.55966,-0.49896,-0.24198,-0.14411,-0.55168,-0.72377,-0.19385,-0.34742,0.47057,0.53546,0.25496,0.25766,4.3533,0.80772
-0.020814,-0.28361,-0.25955,-0.098143,0.27969,0.32985,0.17195,0.15262,0.0033796,0.46314,0.20453,0.026361,-0.44529,-0.40528,-0.14235,0.016087,-0.53668,-0.4192,-0.3508,-0.29375,0.41082,0.58602,0.27469,0.24482,-4.8571,0.56723
-0.013326,-0.22102,-0.17844,-0.14208,0.07043,0.17695,0.19737,0.019466,0.0033796,0.26023,0.14086,0.068538,-0.33904,-0.3116,-0.045151,0.0035148,-0.47679,-0.34269,-0.11491,-0.17628,0.42028,0.43664,0.15533,0.11545,-4.4623,0.40055
-0.0041866,0.0052721,-0.079758,-0.10328,0.070565,-0.17979,-0.031633,0.24441,0.0035148,0.23035,0.053397,-0.0052721,-0.14086,-0.12153,-0.054073,-0.083543,-0.076378,-0.21197,-0.091113,-0.11409,0.11369,0.22021,0.064347,0.080434,-6.8585,0.1802
0.018618,0.27402,-0.041907,-0.08895,-0.1556,-0.019331,0.051775,0.038257,0.0033796,-0.06678,-0.15884,-0.046503,-0.039609,-0.018115,0.12085,0.13937,0.051775,0.10531,0.13248,-0.034877,-0.084084,-0.09233,-0.079623,0.051505,-0.7352,0.12613
0.024966,0.26915,0.20291,0.10788,-0.24968,-0.11099,-0.071377,-0.12464,0.0033796,-0.21508,-0.24725,-0.14343,0.2874,0.20304,0.19182,0.18885,0.2386,0.146,-0.069754,0.094763,-0.16844,-0.29848,0.018655,0.064888,2.7366,-0.27618
0.026004,0.23143,0.30416,0.23968,-0.23035,-0.43475,-0.24995,-0.082462,0.0031092,-0.29064,-0.3385,-0.13424,0.50423,0.39703,0.20886,0.041907,0.312,0.4899,0.028253,-0.057993,-0.25279,-0.43015,0.020953,-0.07381,-0.098707,-0.64901
0.048758,0.39244,0.20805,0.141,-0.48896,-0.28132,-0.10341,-0.16965,0.0032444,-0.41717,-0.39595,-0.1879,0.44921,0.3677,0.29565,0.27037,0.56304,0.75594,0.22373,0.19912,-0.39595,-0.55222,-0.239,-0.11977,3.5024,-0.55371
0.036624,0.50612,0.30186,0.11315,-0.35526,-0.43961,-0.1779,0.014735,0.0035148,-0.36418,-0.58642,-0.26577,0.5652,0.53303,0.35702,0.27361,0.6551,0.55411,0.32214,0.29132,-0.54695,-0.59075,-0.29456,-0.1464,-7.4711,-0.73837
0.040827,0.41447,0.31633,0.18763,-0.37635,-0.32579,-0.27713,-0.13897,0.0032444,-0.50356,-0.67767,-0.2682,0.70038,0.47003,0.40677,0.28199,0.64063,0.58223,0.2824,0.57291,-0.47747,-0.66348,-0.28442,-0.40622,0.10211,-0.86355
0.051209,0.35783,0.2951,0.22319,-0.50599,-0.3604,-0.15249,-0.31241,0.0031092,-0.53749,-0.96723,-0.31565,0.61089,0.5114,0.677,0.40487,0.50545,0.60751,0.40109,0.45678,-0.45056,-0.66659,-0.34391,-0.39568,-0.19061,-0.72647
0.047039,0.5725,0.66983,0.35161,-0.44975,-0.54357,-0.42745,-0.16465,0.0031092,-0.29348,-0.7281,-0.49166,0.6336,0.46408,0.47476,0.40555,0.56615,0.395,0.41379,0.72282,-0.38378,-0.36581,-0.48423,-0.58642,-0.90198,-0.79717
0.044333,0.50275,0.70701,0.63698,-0.52018,-0.35418,-0.44137,-0.42001,0.0031092,-0.33985,-0.82043,-0.53343,0.50423,0.317,0.56831,0.46692,0.44948,0.47409,0.58575,0.68321,-0.41663,-0.27888,-0.51897,-0.62576,-2.3179,-0.66551
0.056689,0.19128,0.53681,0.56398,-0.43313,-0.32038,-0.31106,-0.65591,0.0032444,-0.31687,-1.0523,-0.51261,0.44124,0.33039,0.70133,0.59494,0.34593,0.22373,0.40325,0.74337,-0.24076,-0.32349,-0.42839,-0.56534,3.6828,-0.4918
0.020592,0.3873,0.63739,0.21508,-0.26807,-0.33052,-0.43502,-0.14573,0.0032444,-0.2044,-0.84354,-0.44597,0.49815,0.26347,0.52735,0.40447,0.10274,0.035283,0.35905,0.66861,-0.09963,-0.083408,-0.34918,-0.55939,12.655,-0.61265
0.028949,0.40582,0.28605,0.29064,-0.27996,-0.17074,-0.23197,-0.14586,0.0032444,-0.082732,-0.76622,-0.3827,0.25428,0.14532,0.50112,0.39068,0.1049,-0.13816,0.24117,0.52383,-0.02555,0.011355,-0.26955,-0.41379,8.8462,-0.33715
0.036726,0.083949,0.11328,0.15154,-0.33958,-0.26739,0.017439,-0.20386,0.0033796,-0.04772,-0.40839,-0.19588,0.075838,0.069619,0.26983,0.25022,-0.0089221,0.0008111,0.30065,0.33174,-0.028524,0.15032,-0.22319,-0.31308,6.8414,-0.10355
0.019844,0.2628,0.21697,-0.076514,-0.1998,-0.33931,-0.17128,0.17371,0.0032444,-0.097737,-0.16127,-0.17101,0.1679,0.095304,0.14667,0.091654,-0.03312,-0.14775,0.019466,0.0022981,0.081921,0.18561,-0.12477,-0.0025685,2.7093,-0.13951
0.02306,0.33336,-0.012166,-0.027172,-0.21143,-0.10058,-0.001487,0.055966,0.0033796,-0.058129,-0.15208,-0.078136,0.096926,0.095034,0.10071,0.1437,-0.22373,-0.22292,-0.17831,-0.15086,0.13383,0.10639,0.22048,0.054479,-3.7679,-0.1683
0.030514,0.20642,-0.1337,-0.066645,-0.22521,-0.17844,0.092465,-0.05137,0.0032444,-0.005137,0.025144,0.10869,0.094493,0.032849,0.021089,-0.04042,-0.28213,-0.11707,-0.18601,-0.31146,0.30294,0.22129,0.19804,0.3339,-3.4309,-0.039338
0.0095814,0.23873,-0.11842,-0.26442,-0.11234,-0.38608,-0.023792,0.31782,0.0032444,-0.013653,0.31038,0.15276,-0.041636,0.039473,-0.21981,-0.18763,-0.31389,-0.38527,-0.40001,-0.59061,0.21048,0.26983,0.41217,0.53897,-7.757,0.019196
0.022788,0.19764,-0.36553,-0.44191,-0.19683,-0.014735,0.27537,0.38257,0.0035148,0.058264,0.48193,0.27348,-0.25455,-0.097602,-0.31471,-0.18155,-0.34336,-0.24482,-0.46165,-0.79501,0.31998,0.30294,0.42272,0.68862,-10.116,0.25658
0.0067393,0.094223,-0.58183,-0.39568,-0.011491,-0.085165,0.41177,0.46422,0.0033796,0.17249,0.74418,0.35337,-0.19034,-0.07408,-0.42434,-0.36297,-0.49545,-0.21927,-0.53641,-0.91113,0.41528,0.44354,0.59372,0.69714,4.2036,0.2947
-0.015453,0.014329,-0.56966,-0.59102,0.16695,-0.079488,0.25739,0.59629,0.0032444,0.21183,0.65212,0.448,-0.30335,-0.21062,-0.42826,-0.39162,-0.46124,-0.50599,-0.69254,-0.99738,0.39541,0.30646,0.63685,0.89234,2.2907,0.2874
-0.0087305,-0.12613,-0.54344,-0.63387,0.088274,0.16006,0.36702,0.33606,0.0033796,0.20642,0.63698,0.37811,-0.35377,-0.3047,-0.40257,-0.25604,-0.62117,-0.4338,-0.52289,-0.86409,0.45773,0.54925,0.51991,0.71444,0.98027,0.53194
0.00059565,-0.072593,-0.41596,-0.28172,0.093276,0.099359,0.26239,0.31444,0.0033796,0.44381,0.55074,0.23251,-0.4699,-0.32025,-0.34161,-0.26645,-0.55925,-0.56601,-0.40257,-0.67564,0.54506,0.52329,0.41677,0.61508,0.095304,0.63185
-0.021665,0.08503,-0.15519,-0.10679,0.15627,-0.011085,0.10247,0.25076,0.0033796,0.34445,0.40055,0.18628,-0.53303,-0.41082,-0.23643,-0.11085,-0.59981,-0.68173,-0.57493,-0.6067,0.44543,0.59535,0.57196,0.51099,-6.7734,0.63144
-0.011522,-0.29308,-0.19088,-0.077865,0.15222,0.20169,0.16465,0.085436,0.0035148,0.4434,0.34931,0.072593,-0.49085,-0.45759,-0.20818,-0.075973,-0.67821,-0.41325,-0.20169,-0.5068,0.57683,0.71295,0.14356,0.31241,-1.1845,0.68308
-0.019401,-0.36243,-0.087599,-0.092465,0.24144,0.28753,-0.028524,-0.047584,0.0033796,0.52735,0.26874,0.039473,-0.50572,-0.44719,-0.1729,-0.084625,-0.4215,-0.48801,-0.27456,-0.20629,0.36229,0.34026,0.32687,0.23792,-10.572,0.61278
-0.03368,-0.056371,-0.17628,-0.086112,0.33404,0.23319,0.15911,0.022846,0.0032444,0.29632,0.15735,0.073404,-0.36053,-0.44746,-0.068808,0.032849,-0.32985,-0.49071,-0.089626,-0.072053,0.26415,0.52005,0.067051,0.14735,0.34037,0.54614
-0.0076754,-0.21508,-0.22535,-0.13559,0.10855,0.17898,0.19994,0.33742,0.0032444,0.38825,0.0054073,-0.016763,-0.42894,-0.30132,-0.0008111,0.005137,-0.21575,-0.11869,0.047044,-0.082597,0.1679,0.15722,-0.059616,-0.092465,-4.6699,0.57561
-0.015759,-0.1022,-0.0062184,-0.12126,0.13802,0.050018,-0.035283,0.012842,0.0033796,0.19142,-0.057318,-0.025279,-0.22765,-0.1825,0.077054,0.038933,0.0045962,-0.11626,-0.097197,0.052181,0.02582,0.046503,0.074756,0.053127,-1.29,0.26239
-0.0031314,-0.11585,0.093006,0.22373,0.022576,0.11639,-0.048531,-0.27483,0.0031092,0.10004,0.0050018,-0.066375,0.03339,-0.13086,-0.0012166,0.11599,0.18561,0.35066,0.15086,0.13437,-0.10314,-0.12572,-0.094358,-0.13356,2.1648,0.052857
0.007386,0.035012,0.13532,0.19318,-0.0027037,-0.027713,-0.13018,-0.078676,0.0032444,-0.034607,-0.21399,-0.073269,0.08841,0.14492,0.12207,0.056371,0.37067,0.4361,0.12613,0.10977,-0.28889,-0.56709,-0.15776,-0.076108,-5.9088,-0.12802
-0.0014636,0.23103,0.2263,0.036094,-0.035012,-0.05894,-0.057318,-0.091519,0.0032444,-0.26874,-0.14694,-0.11869,0.32133,0.16533,0.16208,0.18507,0.65753,0.63806,0.21562,0.27834,-0.54114,-0.66104,-0.1733,-0.084895,-0.76243,-0.30984
0.024422,0.081245,0.094223,0.10788,-0.19237,-0.068538,-0.050423,-0.010815,0.0033796,-0.15478,-0.25387,-0.064212,0.27456,0.26442,0.12721,0.035823,0.61238,0.78433,0.2313,0.33417,-0.47895,-0.63482,-0.24901,-0.31646,-2.9034,-0.35337
0.012372,0.14424,-0.063806,0.050018,-0.18655,-0.18655,0.037446,0.0048666,0.0032444,-0.26077,-0.30943,-0.1072,0.29767,0.29118,0.21602,0.02217,0.75297,0.72215,0.39081,0.34377,-0.55425,-0.76716,-0.33458,-0.2732,3.0157,-0.44948
0.0049524,0.20048,0.18223,-0.094087,-0.076243,-0.18628,-0.11288,0.02974,0.0031092,-0.28862,-0.16006,-0.0033796,0.39852,0.29064,0.12667,0.19899,0.72458,0.96967,0.27429,0.49869,-0.62644,-0.76189,-0.28105,-0.2532,-2.8557,-0.46192
0.013751,0.10679,0.10382,0.24941,-0.050423,0.032849,-0.081515,-0.14857,0.0032444,-0.21954,-0.45246,-0.19939,0.4315,0.35404,0.28213,0.14613,0.70863,0.5187,0.45841,0.4991,-0.51018,-0.73269,-0.42758,-0.52383,-9.9014,-0.51964
0.0098707,0.016222,0.25658,0.15357,-0.12815,0.039338,-0.12842,-0.27564,0.0033796,-0.21535,-0.3408,-0.20778,0.27375,0.17939,0.27145,0.22684,0.64401,0.76189,0.49017,0.80921,-0.52802,-0.74607,-0.47814,-0.56412,1.9741,-0.35188
0.0021443,0.08165,0.25171,0.21156,-0.010004,-0.26225,-0.16682,-0.13626,0.0033796,-0.13708,-0.51288,-0.219,0.33106,0.15735,0.31727,0.26793,0.49977,0.36689,0.41258,0.5944,-0.41163,-0.24806,-0.42515,-0.4845,9.0266,-0.34404
0.01193,0.13126,0.13559,0.2874,-0.13234,0.047179,-0.068538,-0.069349,0.0032444,0.010815,-0.37135,-0.27077,0.00067591,0.063806,0.27483,0.12004,0.26496,0.26726,0.44245,0.77649,-0.17033,-0.26023,-0.44299,-0.67308,-4.629,-0.096791
0.0028251,-0.057723,0.25509,0.045286,-0.017303,0.093817,-0.11504,-0.21034,0.0033796,0.025685,-0.23211,-0.095169,0.069078,-0.040014,0.18804,0.20534,0.20183,0.12518,0.37675,0.69849,-0.13572,-0.10977,-0.35769,-0.54817,-3.2301,-0.0089221
-0.016287,-0.10855,-0.072728,0.075838,0.21183,-0.0008111,0.065293,-0.085976,0.0032444,0.052451,-0.089897,-0.16736,-0.050018,-0.046233,0.049747,0.16668,0.18344,-0.057182,0.28916,0.42502,-0.20291,-0.045557,-0.30997,-0.35431,3.5807,0.079893
-0.0068074,-0.061508,-0.13964,-0.11382,0.015411,0.25617,-0.011355,0.21562,0.0033796,0.15059,-0.064347,0.075702,-0.10477,-0.1145,0.052586,-0.078812,-0.13951,-0.073269,0.21616,0.27726,0.17547,0.036364,-0.20737,-0.24049,1.6031,0.12734
-0.022039,-0.12004,-0.24373,-0.16655,0.25333,-0.0098684,0.25022,0.053127,0.0033796,0.16168,0.11464,0.036229,-0.055425,-0.10166,-0.071647,0.031633,-0.12802,-0.10179,-0.002974,0.20426,0.087734,0.35567,0.02947,-0.17357,-2.2873,0.11896
-0.00042546,-0.15898,-0.21521,-0.31119,-0.00067591,0.12788,0.14235,0.25279,0.0032444,0.14073,0.36161,0.20277,-0.25752,-0.1291,-0.14438,-0.23671,-0.24468,-0.25496,-0.19791,-0.13586,0.22021,0.12288,0.16803,0.15316,3.836,0.27523
-0.013462,-0.0021629,-0.40366,-0.16844,0.18885,0.043529,0.26955,0.30132,0.0033796,0.047314,0.45543,0.2121,-0.21805,-0.059616,-0.29875,-0.19101,-0.20034,-0.37175,-0.11355,-0.59994,0.16425,0.31362,0.086112,0.33661,10.184,0.36283
-0.0078626,-0.0094628,-0.26604,-0.40812,0.14938,0.14302,0.10152,0.2678,0.0033796,0.16087,0.80191,0.46097,-0.21305,-0.19777,-0.53816,-0.30254,-0.29091,-0.055966,-0.45476,-0.3704,0.23143,0.080028,0.51342,0.54965,-8.7918,0.30011
-0.016491,-0.10477,-0.6824,-0.37256,0.10612,0.10815,0.42718,0.32025,0.0035148,0.11977,0.62306,0.34485,-0.18236,-0.057318,-0.37662,-0.44448,-0.46003,-0.35661,-0.49626,-0.84976,0.41866,0.39406,0.46273,0.69836,3.8053,0.16628
-0.012219,-0.12626,-0.53749,-0.5971,0.18682,0.024198,0.40879,0.56669,0.0035148,0.12018,0.72242,0.45624,-0.28375,-0.09625,-0.49477,-0.37135,-0.41596,-0.18601,-0.50883,-0.85341,0.3531,0.30443,0.50991,0.62914,3.448,0.33377
-0.018908,-0.052181,-0.41447,-0.49301,0.15168,0.15086,0.19453,0.53519,0.0033796,0.16722,0.72755,0.48206,-0.30457,-0.20223,-0.37243,-0.35796,-0.35891,-0.33039,-0.52613,-0.7723,0.28483,0.37392,0.546,0.73634,-2.0967,0.39703
-0.011368,-0.19101,-0.56182,-0.11031,0.2659,0.2098,0.39541,0.11869,0.0033796,0.2559,0.63171,0.22819,-0.37919,-0.16438,-0.43367,-0.25752,-0.47747,-0.52505,-0.34945,-0.68524,0.41961,0.3823,0.33093,0.52573,-1.4193,0.48436
-0.030072,-0.29091,-0.057182,-0.40136,0.2386,0.26928,-0.019196,0.12667,0.0033796,0.15127,0.43745,0.34161,-0.26807,-0.3097,-0.29348,-0.22576,-0.49558,-0.4046,-0.50261,-0.63644,0.36824,0.43515,0.48341,0.59048,0.16678,0.39744
-0.025681,-0.18047,-0.18006,0.05137,0.31903,0.11153,0.17871,0.071241,0.0033796,0.24036,0.30389,0.014194,-0.2217,-0.16168,-0.12153,-0.09963,-0.43204,-0.4338,-0.27591,-0.43569,0.3681,0.42623,0.32376,0.35661,2.1273,0.32593
-0.0012424,-0.20683,0.088545,0.1702,0.019466,0.32849,-0.006624,0.054344,0.0033796,0.36499,0.04772,0.10598,-0.33688,-0.26144,-0.06651,-0.019196,-0.47328,-0.26847,-0.20764,-0.26198,0.45124,0.43272,0.16222,0.13559,0.39143,0.36134
-0.027042,-0.081515,0.10801,0.16114,0.23333,0.057993,-0.038933,-0.23035,0.0033796,0.05894,-0.047314,-0.18209,-0.20521,-0.22927,0.057453,0.15005,-0.21981,-0.48652,-0.057318,-0.05921,0.13018,0.49247,0.035148,0.16087,7.7843,0.33593
0.0017869,-0.28375,0.23846,0.056506,0.058399,0.161,-0.27145,-0.151,0.0031092,0.21345,-0.17385,-0.044881,-0.17925,-0.14289,0.094087,0.085165,-0.25752,-0.18277,-0.016492,0.055831,0.24428,0.090573,0.067997,-0.11747,1.5929,0.2144
-0.016712,-0.00067591,0.34661,0.46462,0.15438,0.19737,-0.12383,-0.34093,0.0032444,0.0035148,-0.44164,-0.18574,0.097061,-0.0292,0.31065,0.2244,-0.094898,-0.21237,0.10869,0.12883,0.12194,0.17506,-0.1629,-0.057047,6.7291,-0.00027037
-0.0038462,-0.06313,0.41988,0.40731,0.064212,0.15235,-0.21237,-0.28429,0.0032444,-0.032038,-0.2463,-0.31308,0.17912,0.07354,0.21116,0.29524,0.23698,0.20102,0.10098,0.34674,-0.22508,-0.16695,-0.077054,-0.29213,-1.6031,-0.19358
0.011811,-0.19466,0.36783,0.24022,-0.1145,-0.10166,-0.26063,-0.25752,0.0032444,-0.19182,-0.64996,-0.22319,0.29105,0.2482,0.42137,0.21589,0.297,0.33485,0.32904,0.15235,-0.23873,-0.22211,-0.35878,-0.23711,0.51056,-0.36959
0.010943,0.22332,0.4461,0.41528,-0.08868,-0.16006,-0.23265,-0.38838,0.002974,-0.37392,-0.51775,-0.29821,0.4484,0.32525,0.37648,0.30673,0.47679,0.49774,0.27875,0.46881,-0.31146,-0.45097,-0.21372,-0.26266,0.44929,-0.51397
0.028795,0.31106,0.56817,0.3896,-0.36107,-0.009598,-0.45178,-0.166,0.0031092,-0.30173,-0.61251,-0.14857,0.56993,0.44854,0.34161,0.21116,0.53316,0.58021,0.10788,0.32755,-0.46097,-0.70728,-0.14762,-0.2044,-0.47652,-0.78433
0.030514,0.32768,0.30781,0.43529,-0.19169,-0.36864,-0.093952,-0.51532,0.0032444,-0.62887,-0.46003,-0.36391,0.62441,0.58561,0.31335,0.28199,0.68186,0.66442,0.43867,0.36878,-0.52262,-0.65767,-0.36675,-0.32471,2.7128,-0.72769
0.034173,0.23752,0.62319,0.17263,-0.43245,-0.17966,-0.3919,-0.13762,0.0031092,-0.52194,-0.5483,-0.055831,0.64347,0.48341,0.38798,0.17858,0.78014,0.88315,0.2805,0.40176,-0.62941,-0.81867,-0.31714,-0.18277,-2.369,-0.76054
0.022345,0.26928,0.25103,0.42272,-0.15695,-0.31038,-0.18006,-0.17074,0.0032444,-0.4192,-0.57683,-0.39,0.70958,0.61684,0.34904,0.2997,0.75621,0.67632,0.39,0.39014,-0.57574,-0.62225,-0.35107,-0.49585,-6.6304,-0.94533
0.022686,0.079488,0.36973,0.14505,-0.28497,-0.027172,-0.21508,-0.26901,0.0028388,-0.43177,-0.58372,-0.16073,0.5944,0.44326,0.45895,0.21007,0.47071,0.75932,0.36459,0.67848,-0.38054,-0.62806,-0.38405,-0.36297,-1.1232,-0.76122
0.012372,0.22792,0.30322,0.3389,-0.061508,-0.25874,-0.17695,-0.31011,0.0031092,-0.40852,-0.64279,-0.24373,0.52316,0.42204,0.38338,0.28551,0.55493,0.1779,0.30349,0.3385,-0.41069,-0.48233,-0.25212,-0.38176,-13.417,-0.59927
